"category","bathrooms","bedrooms","has_photo","price","price_type","square_feet","cityname","state","latitude","longitude","source","time","location","region","AC","Alarm","Basketball","Cable or Satellite","Clubhouse","Dishwasher","Doorman","Elevator","Fireplace","Garbage Disposal","Gated","Golf","Gym","Hot Tub","Internet Access","Luxury","Parking","Patio/Deck","Playground","Pool","Refrigerator","Storage","Tennis","TV","View","Washer Dryer","Wood Floors","Cats","Dogs","zip"
"apartment",1,2,"Thumbnail",959,"Monthly",850,"Forest Lake","MN",45.2764,-92.9901,"RentLingo",2019-12-22 11:58:35,"Forest Lake MN","West North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"55025"
"apartment",1,1,"Thumbnail",950,"Monthly",850,"Fort Myers","FL",26.5761,-81.8644,"RentLingo",2019-12-26 11:34:07,"Fort Myers FL","South Atlantic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"33907"
"apartment",1,1,"Thumbnail",949,"Monthly",850,"Morrisville","NC",35.823,-78.6438,"RentDigs.com",2019-09-17 23:57:22,"Morrisville NC","South Atlantic",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"27609"
"apartment",1,2,"Thumbnail",925,"Monthly",850,"Salt Lake City","UT",40.7061,-111.9048,"RentLingo",2019-12-26 11:35:31,"Salt Lake City UT","Mountain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"84115"
"apartment",1,2,"Thumbnail",925,"Monthly",850,"Kansas City","MO",39.0744,-94.5521,"RentLingo",2019-12-22 11:44:40,"Kansas City MO","West North Central",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"64128"
"apartment",1,1,"Thumbnail",910,"Monthly",850,"Baltimore","MD",39.3191,-76.6126,"RentLingo",2019-12-26 11:06:34,"Baltimore MD","South Atlantic",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"21218"
"apartment",1,1,"Thumbnail",910,"Monthly",850,"Marietta","GA",33.9295,-84.4662,"RentDigs.com",2019-09-18 04:11:36,"Marietta GA","South Atlantic",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"30067"
"apartment",1,1,"Thumbnail",879,"Monthly",850,"Southfield","MI",42.4751,-83.2572,"RentLingo",2019-12-26 11:24:50,"Southfield MI","East North Central",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"48075"
"apartment",1,1,"Thumbnail",869,"Monthly",850,"Houston","TX",29.7714,-95.4343,"RentLingo",2019-12-26 11:04:08,"Houston TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"77007"
"apartment",1,2,"Thumbnail",865,"Monthly",850,"Cary","NC",35.7585,-78.7783,"RentDigs.com",2019-09-17 21:35:40,"Cary NC","South Atlantic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"27511"
"apartment",1,1,"Thumbnail",855,"Monthly",850,"Cleveland","OH",41.4983,-81.6437,"RentDigs.com",2019-09-17 21:03:45,"Cleveland OH","East North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"44103"
"apartment",2,2,"Thumbnail",850,"Monthly",850,"Oxford","AL",33.6091,-85.837,"RentLingo",2019-12-26 11:25:40,"Oxford AL","East South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"36203"
"apartment",1,2,"Thumbnail",850,"Monthly",850,"Omaha","NE",41.2562,-96.0404,"RentLingo",2019-12-26 11:34:12,"Omaha NE","West North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"68114"
"apartment",1,2,"Thumbnail",825,"Monthly",850,"Pontiac","MI",42.6465,-83.2861,"RentLingo",2019-12-26 11:35:49,"Pontiac MI","East North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"48342"
"apartment",1,1,"Thumbnail",803,"Monthly",850,"Belleville","MI",42.1758,-83.4877,"RentLingo",2019-12-26 11:10:10,"Belleville MI","East North Central",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"48111"
"apartment",1,1,"Thumbnail",800,"Monthly",850,"Cleveland","OH",41.554,-81.4796,"RentDigs.com",2019-09-17 21:29:33,"Cleveland OH","East North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"44143"
"apartment",1,1,"Thumbnail",800,"Monthly",850,"Cincinnati","OH",39.2294,-84.625,"RentDigs.com",2019-09-18 01:34:27,"Cincinnati OH","East North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"45247"
"apartment",1,2,"Thumbnail",800,"Monthly",850,"Colorado Springs","CO",38.8154,-104.7779,"RentDigs.com",2019-09-18 01:46:44,"Colorado Springs CO","Mountain",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"80910"
"apartment",1,2,"Thumbnail",799,"Monthly",850,"Moraine","OH",39.6854,-84.1965,"RentLingo",2019-12-26 11:12:16,"Moraine OH","East North Central",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"45429"
"apartment",1,2,"Thumbnail",795,"Monthly",850,"Kansas City","MO",39.0744,-94.5521,"RentLingo",2019-12-22 11:44:23,"Kansas City MO","West North Central",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"64128"
"apartment",2,2,"Thumbnail",775,"Monthly",850,"Louisville","KY",38.2009,-85.6999,"RentLingo",2019-12-22 11:40:03,"Louisville KY","East South Central",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"40213"
"short_term",0,2,"Thumbnail",775,"Monthly",850,"Boulder","CO",40.0213,-105.2552,"ListedBuy",2019-12-06 03:17:44,"Boulder CO","Mountain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"80301"
"apartment",1,1,"Thumbnail",775,"Monthly",850,"Hillsborough","NC",36.0746,-79.0777,"RentDigs.com",2019-09-17 19:40:25,"Hillsborough NC","South Atlantic",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"27278"
"apartment",1,3,"Thumbnail",750,"Monthly",850,"Ames","IA",42.0259,-93.6516,"RentLingo",2019-12-22 12:09:20,"Ames IA","West North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"50011"
"apartment",1,1,"Thumbnail",730,"Monthly",850,"West Des Moines","IA",41.5835,-93.7597,"RentLingo",2019-12-26 11:18:07,"West Des Moines IA","West North Central",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"50265"
"apartment",1,2,"Thumbnail",725,"Monthly",850,"Grand Forks","ND",47.9179,-97.0658,"RentLingo",2019-12-26 11:34:21,"Grand Forks ND","West North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"58201"
"apartment",1,2,"Thumbnail",725,"Monthly",850,"Shreveport","LA",32.4645,-93.7879,"RentLingo",2019-12-26 11:33:53,"Shreveport LA","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"71108"
"apartment",1,2,"Thumbnail",720,"Monthly",850,"Plainfield","IN",39.7078,-86.3938,"RentLingo",2019-12-26 11:13:32,"Plainfield IN","East North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"46168"
"apartment",1,1,"Thumbnail",715,"Monthly",850,"Lincoln","NE",40.8062,-96.6778,"RentLingo",2019-12-26 11:15:25,"Lincoln NE","West North Central",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"68510"
"apartment",1,3,"Thumbnail",715,"Monthly",850,"La Vista","NE",41.1765,-96.0829,"RentLingo",2019-12-26 11:35:22,"La Vista NE","West North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"68128"
"apartment",2,2,"Thumbnail",699,"Monthly",850,"Stillwater","OK",36.1228,-97.0692,"RentLingo",2019-12-26 11:26:15,"Stillwater OK","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"74078"
"apartment",1,2,"Thumbnail",675,"Monthly",850,"Des Moines","IA",41.5927,-93.6276,"RentLingo",2019-12-26 11:18:04,"Des Moines IA","West North Central",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"50265"
"apartment",1,2,"Thumbnail",650,"Monthly",850,"Macon","GA",32.833,-83.6723,"ListedBuy",2019-12-04 00:12:47,"Macon GA","South Atlantic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"31204"
"apartment",1,3,"No",650,"Monthly",850,"Dayton","OH",39.7539,-84.2418,"RentDigs.com",2019-09-18 02:25:35,"Dayton OH","East North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"45417"
"apartment",1,1,"Thumbnail",649,"Monthly",850,"Jeffersonville","IN",38.304,-85.7388,"RentLingo",2019-12-22 11:40:01,"Jeffersonville IN","East North Central",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"47130"
"apartment",1,2,"Thumbnail",625,"Monthly",850,"Amarillo","TX",35.1872,-101.8587,"RentLingo",2019-12-26 11:15:16,"Amarillo TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"79109"
"apartment",1.5,1,"Thumbnail",600,"Monthly",850,"Baton Rouge","LA",30.4415,-91.1012,"RentLingo",2019-12-26 11:42:16,"Baton Rouge LA","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"70806"
"apartment",1,2,"Thumbnail",595,"Monthly",850,"Minot","ND",48.2469,-101.3017,"RentLingo",2019-12-26 11:30:55,"Minot ND","West North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"58707"
"apartment",1,2,"Thumbnail",565,"Monthly",850,"Dayton","OH",39.7528,-84.1744,"RentLingo",2019-12-26 11:24:45,"Dayton OH","East North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"45410"
"apartment",1,2,"Thumbnail",525,"Monthly",850,"Dayton","OH",39.8456,-84.1117,"RentDigs.com",2019-09-18 02:31:41,"Dayton OH","East North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"45424"
"apartment",1,2,"Thumbnail",500,"Monthly",850,"Beulah","ND",47.2665,-101.7775,"RentLingo",2019-12-18 11:16:01,"Beulah ND","West North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"58523"
"apartment",2,2,"Thumbnail",5095,"Monthly",851,"San Francisco","CA",37.7599,-122.4379,"RentLingo",2019-12-26 11:08:40,"San Francisco CA","Pacific",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"94114"
"apartment",2,2,"Thumbnail",2195,"Monthly",851,"Seattle","WA",47.616,-122.3275,"RentLingo",2019-12-26 11:33:12,"Seattle WA","Pacific",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"98122"
"apartment",1,1,"Thumbnail",1775,"Monthly",851,"Dallas","TX",32.8212,-96.7853,"RentLingo",2019-12-26 11:09:46,"Dallas TX","West South Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"75206"
"apartment",1,1,"Thumbnail",1250,"Monthly",851,"West Palm Beach","FL",26.7173,-80.1164,"RentLingo",2019-12-26 11:31:21,"West Palm Beach FL","South Atlantic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"33417"
"apartment",1,2,"Thumbnail",1065,"Monthly",851,"Barrington","NJ",39.8652,-75.0568,"RentDigs.com",2019-09-18 02:10:19,"Barrington NJ","Middle Atlantic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"08007"
"apartment",1,3,"Thumbnail",1026,"Monthly",851,"Chapel Hill","NC",35.8707,-79.0222,"RentDigs.com",2019-09-17 22:12:41,"Chapel Hill NC","South Atlantic",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"27517"
"apartment",1,2,"Thumbnail",654,"Monthly",851,"Mansfield","OH",40.7481,-82.5336,"RentLingo",2019-12-26 11:13:47,"Mansfield OH","East North Central",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"44903"
"apartment",1,1,"Thumbnail",2270,"Monthly",852,"Bayonne","NJ",40.6657,-74.1193,"RentDigs.com",2019-09-17 23:10:27,"Bayonne NJ","Middle Atlantic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"07002"
"apartment",1,1,"Yes",1363,"Monthly",852,"Owings Mills","MD",39.4276,-76.7727,"RentDigs.com",2019-09-18 04:15:36,"Owings Mills MD","South Atlantic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"21117"
"apartment",1,1,"Yes",1200,"Monthly",852,"Cockeysville","MD",39.4915,-76.6609,"RentDigs.com",2019-09-18 02:03:10,"Cockeysville MD","South Atlantic",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"21031"
"apartment",1,2,"Thumbnail",1195,"Monthly",852,"Portland","OR",45.5091,-122.6449,"RentLingo",2019-12-26 11:33:21,"Portland OR","Pacific",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"97214"
"apartment",1,1,"Thumbnail",875,"Monthly",852,"West Des Moines","IA",41.5835,-93.7597,"RentLingo",2019-12-26 11:18:09,"West Des Moines IA","West North Central",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"50265"
"apartment",1,1,"Thumbnail",1496,"Monthly",853,"Gaithersburg","MD",39.1396,-77.1914,"RentDigs.com",2019-09-17 23:58:49,"Gaithersburg MD","South Atlantic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"20877"
"apartment",1,1,"Thumbnail",1468,"Monthly",853,"Denver","CO",39.8502,-104.9699,"RentDigs.com",2019-09-17 20:24:29,"Denver CO","Mountain",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"80229"
"apartment",1,2,"Yes",1429,"Monthly",853,"Manchester","NH",42.9833,-71.4574,"RentDigs.com",2019-09-18 01:57:02,"Manchester NH","New England",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"03103"
"apartment",1,2,"Thumbnail",1740,"Monthly",854,"Plainsboro","NJ",40.3346,-74.5794,"RentDigs.com",2019-09-18 04:15:02,"Plainsboro NJ","Middle Atlantic",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"08536"
"apartment",1,1,"Yes",1545,"Monthly",854,"Columbia","MD",39.2144,-76.8797,"RentDigs.com",2019-09-18 02:35:40,"Columbia MD","South Atlantic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"21044"
"apartment",1,3,"Thumbnail",1160,"Monthly",854,"Ames","IA",42.0259,-93.6516,"RentLingo",2019-12-22 11:54:02,"Ames IA","West North Central",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"50011"
